date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 24, 0, 0, 18039
03/09/20, 0, 0, 24, 0, 0, 18039
03/13/20, 0, 0, 24, 0, 0, 18039
03/17/20, 0, 0, 24, 0, 0, 18039
03/21/20, 0, 0, 24, 0, 0, 18039
03/25/20, 6, 0, 24, 0, 6, 18039
03/29/20, 50, 2, 24, 0, 50, 18039
04/02/20, 56, 2, 24, 0, 56, 18039
04/06/20, 68, 2, 24, 0, 68, 18039
04/10/20, 68, 2, 24, 0, 68, 18039
04/14/20, 157, 3, 24, 0, 157, 18039
04/18/20, 343, 7, 24, 0, 343, 18039
04/22/20, 724, 15, 24, 1, 724, 18039
04/26/20, 1428, 32, 24, 2, 1428, 18039
04/30/20, 2487, 61, 24, 7, 2487, 18039
05/04/20, 3582, 103, 24, 15, 3582, 18039
05/08/20, 4110, 148, 24, 28, 4110, 18039
05/12/20, 3801, 178, 24, 46, 3801, 18039
05/16/20, 2974, 186, 24, 66, 2974, 18039
05/20/20, 2077, 175, 24, 87, 2077, 18039
05/24/20, 1348, 153, 24, 107, 1348, 18039
05/28/20, 836, 128, 24, 125, 836, 18039
06/01/20, 503, 105, 24, 141, 503, 18039
06/05/20, 298, 85, 24, 154, 298, 18039
06/09/20, 175, 68, 24, 164, 175, 18039
06/13/20, 102, 56, 24, 173, 102, 18039
06/17/20, 59, 46, 24, 180, 59, 18039
06/21/20, 34, 38, 24, 186, 34, 18039
06/25/20, 20, 31, 24, 191, 20, 18039
06/29/20, 12, 26, 24, 195, 12, 18039
07/03/20, 7, 22, 24, 199, 7, 18039
07/07/20, 4, 19, 24, 202, 4, 18039
