date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 1805, 0, 0, 766573
03/09/20, 0, 0, 1805, 0, 0, 766573
03/13/20, 0, 0, 1805, 0, 0, 766573
03/17/20, 0, 0, 1805, 0, 0, 766573
03/21/20, 0, 0, 1805, 0, 0, 766573
03/25/20, 1098, 43, 1805, 5, 1098, 766573
03/29/20, 1844, 73, 1805, 6, 1844, 766573
04/02/20, 3017, 120, 1805, 10, 3017, 766573
04/06/20, 3856, 154, 1805, 13, 3856, 766573
04/10/20, 3856, 154, 1805, 21, 3856, 766573
04/14/20, 8782, 209, 1805, 25, 8782, 766573
04/18/20, 19048, 407, 1805, 42, 19048, 766573
04/22/20, 39492, 855, 1805, 86, 39492, 766573
04/26/20, 75134, 1733, 1805, 183, 75134, 766573
04/30/20, 123342, 3194, 1805, 384, 123342, 766573
05/04/20, 164374, 5098, 1805, 803, 164374, 766573
05/08/20, 174099, 6859, 1805, 1430, 174099, 766573
05/12/20, 150773, 7841, 1805, 2229, 150773, 766573
05/16/20, 112691, 7863, 1805, 3117, 112691, 766573
05/20/20, 76365, 7183, 1805, 4005, 76365, 766573
05/24/20, 48631, 6174, 1805, 4829, 48631, 766573
05/28/20, 29794, 5119, 1805, 5558, 29794, 766573
06/01/20, 17827, 4167, 1805, 6143, 17827, 766573
06/05/20, 10519, 3371, 1805, 6634, 10519, 766573
06/09/20, 6158, 2733, 1805, 7048, 6158, 766573
06/13/20, 3592, 2231, 1805, 7395, 3592, 766573
06/17/20, 2094, 1838, 1805, 7685, 2094, 766573
06/21/20, 1223, 1529, 1805, 7927, 1223, 766573
06/25/20, 717, 1284, 1805, 8129, 717, 766573
06/29/20, 423, 1089, 1805, 8299, 423, 766573
07/03/20, 253, 930, 1805, 8441, 253, 766573
07/07/20, 153, 800, 1805, 8562, 153, 766573
