date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 226, 0, 0, 181215
03/09/20, 0, 0, 226, 0, 0, 181215
03/13/20, 0, 0, 226, 0, 0, 181215
03/17/20, 0, 0, 226, 0, 0, 181215
03/21/20, 0, 0, 226, 0, 0, 181215
03/25/20, 63, 2, 226, 0, 63, 181215
03/29/20, 175, 7, 226, 0, 175, 181215
04/02/20, 301, 12, 226, 1, 301, 181215
04/06/20, 456, 18, 226, 3, 456, 181215
04/10/20, 456, 18, 226, 3, 456, 181215
04/14/20, 725, 22, 226, 3, 725, 181215
04/18/20, 836, 29, 226, 4, 836, 181215
04/22/20, 936, 36, 226, 7, 936, 181215
04/26/20, 1042, 43, 226, 10, 1042, 181215
04/30/20, 1159, 51, 226, 14, 1159, 181215
05/04/20, 1285, 59, 226, 19, 1285, 181215
05/08/20, 1421, 67, 226, 25, 1421, 181215
05/12/20, 1565, 76, 226, 32, 1565, 181215
05/16/20, 1635, 84, 226, 40, 1635, 181215
05/20/20, 1662, 91, 226, 49, 1662, 181215
05/24/20, 1680, 96, 226, 58, 1680, 181215
05/28/20, 1693, 100, 226, 68, 1693, 181215
06/01/20, 1701, 104, 226, 79, 1701, 181215
06/05/20, 1704, 107, 226, 90, 1704, 181215
06/09/20, 1703, 109, 226, 102, 1703, 181215
06/13/20, 1617, 110, 226, 113, 1617, 181215
06/17/20, 1437, 109, 226, 125, 1437, 181215
06/21/20, 1261, 104, 226, 137, 1261, 181215
06/25/20, 1104, 98, 226, 148, 1104, 181215
06/29/20, 967, 91, 226, 159, 967, 181215
07/03/20, 847, 84, 226, 169, 847, 181215
07/07/20, 742, 78, 226, 179, 742, 181215
